128.7949,118.2388
128.7949,117.5129
127.9226,117.8689
127.9226,117.8689
127.7081,120.2445
125.3910,124.1446
120.9297,126.3538
115.5116,126.8161
111.1146,126.8161
105.7668,126.8161
100.8263,126.6855
95.2493,126.6238
88.0697,126.5953
81.1964,126.6360
74.0928,126.5670
66.6305,126.5525
58.4037,126.6516
51.2751,126.8422
43.3682,126.9665
34.0388,127.0758
25.1097,126.9678
16.8110,126.8671
10.9353,126.7978
6.5989,126.4645
2.8156,124.4156
1.0582,121.7494
0.2056,119.4017
0.2443,117.5405
0.1259,0.6805
0.1651,2.8771
0.1937,4.8304
0.2443,8.0294
0.2443,12.6169
0.2443,18.2700
0.2443,24.8656
0.2443,30.4932
0.2443,35.9683
0.2443,42.2607
0.2443,48.7395
0.2443,54.5507
0.2443,59.7620
0.2443,65.8970
0.2443,72.1738
0.2443,77.8742
0.2443,83.3656
0.2443,88.2787
0.2443,93.4037
0.2443,98.6926
0.2443,104.0883
0.2443,109.3386
0.2443,114.0361
0.2443,116.7676
0.2443,117.6335
0.2443,118.3568
-2.4079,-1.6616
-2.8369,-1.6519
-3.2439,-1.6428
-3.7351,-1.6318
-4.3399,-1.6182
-5.0696,-1.6018
-5.9035,-1.5831
-6.8677,-1.5616
-7.8727,-1.5391
-8.7667,-1.5191
-9.7659,-1.4967
-10.7544,-1.4746
-11.8230,-1.4507
-13.0419,-1.4235
-14.3590,-1.3941
-15.7258,-1.3648
-17.1815,-1.3426
-18.7928,-1.3158
-20.4210,-1.2887
-22.1640,-1.2597
-24.0728,-1.2280
-25.8035,-1.1993
-27.6371,-1.1688
-29.3667,-1.1400
-30.9251,-1.1141
-32.4798,-1.0882
-34.0156,-1.0626
-35.6438,-1.0355
-37.2387,-1.0089
-38.7755,-0.9833
-40.3157,-0.9577
-41.8052,-0.9329
-43.3023,-0.9079
-44.7192,-0.8868
-46.0446,-0.8666
-47.3389,-0.8786
-48.5635,-0.8849
-49.8303,-0.8578
-51.2111,-0.8384
-52.6363,-0.8189
-54.1429,-0.8082
-55.9301,-0.7929
-57.6763,-0.7782
-59.6008,-0.7620
-61.6998,-0.7445
-63.8809,-0.7263
-66.0196,-0.7085
-68.0373,-0.6917
-70.0125,-0.6752
-72.0390,-0.6583
-73.8060,-0.6434
-75.6016,-0.6283
-77.7173,-0.6104
-79.2423,-0.5975
-80.6488,-0.5855
-82.1014,-0.5732
-83.4993,-0.5613
-84.9319,-0.5491
-86.3726,-0.5369
-87.8694,-0.5242
-89.4443,-0.5108
-91.1426,-0.4965
-92.8373,-0.4821
-94.5007,-0.4749
-96.1126,-0.4695
-97.6388,-0.4853
-99.0692,-0.4967
-100.4508,-0.5457
-101.8150,-0.5912
-103.1885,-0.6372
-104.5766,-0.6837
-106.0472,-0.7329
-107.5538,-0.7834
-109.0621,-0.8339
-110.6631,-0.8875
-112.3557,-0.9442
-113.7900,-1.0185
-115.1528,-1.0896
-116.4035,-1.1908
-117.4688,-1.4185
-118.3961,-1.7296
-119.1666,-2.0693
-119.9658,-2.3765
-120.7778,-2.7236
-121.6791,-3.1489
-122.6226,-3.6204
-123.5829,-4.2763
-124.4605,-5.0346
-125.1923,-5.8261
-125.7956,-6.6416
-126.2524,-7.4159
-126.5891,-8.1467
-126.8222,-8.8172
-126.9806,-9.4576
-127.0919,-10.1452
-127.1982,-10.8324
-127.3394,-11.6047
-127.4708,-12.4312
-127.6197,-13.4588
-127.7480,-14.6496
-127.8062,-15.8750
-127.8405,-17.1583
-127.8880,-18.5069
-127.9125,-20.1388
-127.9290,-21.8814
-127.8980,-23.7167
-127.8664,-25.6959
-127.8322,-27.7920
-127.8139,-30.0056
-127.7964,-32.3959
-127.7799,-34.7545
-127.7639,-37.0792
-127.7482,-39.3551
-127.7325,-41.6349
-127.7176,-43.8080
-127.7026,-45.9884
-127.6882,-48.0980
-127.6738,-50.2029
-127.6594,-52.3047
-127.6458,-54.3085
-127.6316,-56.3829
-127.6179,-58.4029
-127.6040,-60.4430
-127.5895,-62.5618
-127.5756,-64.6071
-127.5625,-66.5310
-127.5499,-68.3896
-127.5379,-70.1614
-127.5259,-71.9481
-127.5142,-73.6781
-127.5027,-75.3953
-127.4906,-77.1881
-127.4790,-78.9147
-127.4672,-80.6532
-127.4558,-82.3577
-127.4439,-84.1121
-127.4326,-85.7865
-127.4208,-87.5417
-127.4087,-89.3253
-127.3963,-91.1486
-127.3843,-92.9254
-127.3722,-94.7177
-127.3604,-96.4667
-127.3483,-98.2594
-127.3372,-99.9045
-127.3264,-101.5116
-127.3157,-103.0959
-127.3056,-104.6020
-127.2953,-106.1420
-127.2849,-107.6945
-127.2736,-109.3706
-127.2626,-111.0099
-127.2524,-112.5202
-127.2427,-113.9683
-127.2336,-115.3399
-127.2230,-116.6514
-127.1728,-117.8680
-127.1134,-119.0944
-126.9243,-120.1843
-126.6340,-121.1688
-126.2992,-122.0604
-125.8849,-122.8952
-125.3265,-123.7715
-124.7713,-124.4679
-124.1227,-125.1341
-123.3551,-125.7811
-122.4628,-126.3835
-121.5681,-126.8545
-120.6441,-127.2274
-119.6818,-127.5864
-118.6862,-127.9652
-117.4373,-128.2509
-116.2127,-128.4118
-114.9466,-128.5844
-113.6597,-128.6098
-112.3495,-128.6402
-110.9952,-128.6763
-109.6339,-128.6920
-108.2481,-128.6817
-106.8080,-128.6774
-105.4229,-128.6732
-103.9436,-128.6689
-102.3181,-128.6640
-100.7454,-128.6593
-99.1848,-128.6651
-97.6661,-128.6704
-96.1963,-128.6757
-94.7316,-128.6809
-93.2212,-128.6863
-91.6377,-128.6920
-89.8689,-128.6982
-88.1263,-128.7043
-86.3740,-128.7104
-84.6788,-128.7164
-82.9183,-128.7225
-81.3168,-128.7281
-79.6186,-128.7341
-78.0582,-128.7396
-76.4496,-128.7453
-74.7440,-128.7514
-73.1164,-128.7571
-71.5112,-128.7628
-69.8131,-128.7688
-68.1939,-128.7745
-66.5079,-128.7804
-64.7993,-128.7864
-63.0185,-128.7927
-61.3540,-128.7985
-59.6412,-128.8045
-57.7460,-128.8112
-56.0015,-128.8172
-54.0524,-128.8240
-52.2245,-128.8303
-50.3708,-128.8367
-48.4564,-128.8434
-46.6476,-128.8496
-44.8301,-128.8559
-42.9758,-128.8623
-41.2581,-128.8683
-39.5873,-128.8741
-37.9241,-128.8799
-36.2831,-128.8856
-34.6252,-128.8914
-32.9520,-128.8973
-31.3149,-128.9030
-29.6389,-128.9089
-27.9650,-128.9147
-26.2744,-128.9206
-24.6081,-128.9264
-22.9706,-128.9321
-21.2884,-128.9380
-19.6020,-128.9438
-17.9814,-128.9495
-16.3914,-128.9551
-14.8220,-128.9606
-13.3407,-128.9212
-11.9717,-128.8154
-10.7379,-128.7326
-9.5328,-128.6434
-8.3349,-128.4263
-7.2634,-128.0892
-6.2895,-127.6586
-5.4781,-127.1914
-4.7711,-126.6818
-4.2020,-126.1773
-3.7486,-125.6924
-3.3687,-125.2058
-3.0799,-124.8056
-115.7658,-1.2817
-115.8892,-1.2827
-116.0083,-1.2817
-116.1889,-1.2803
-116.4946,-1.2816
-116.9281,-1.2421
-117.4763,-1.1204
-118.1526,-1.0147
-118.9321,-0.8946
-119.8014,-0.6372
-120.7357,-0.3765
-121.7307,0.0216
-122.6527,0.5236
-123.4722,1.0918
-124.2700,1.7821
-125.0242,2.5901
-125.7327,3.5369
-126.3060,4.5142
-126.7371,5.4812
-127.0319,6.3956
-127.2102,7.2449
-127.3285,8.1320
-127.5093,9.0996
-127.6445,10.1781
-127.7777,11.3336
-127.8650,12.6080
-127.9460,13.9308
-127.9994,15.4145
-128.0474,16.9936
-128.0943,18.7916
-128.1254,20.6711
-128.1478,22.6666
-128.1559,24.8762
-128.1503,27.1215
-128.1392,29.5823
-128.1179,32.0553
-128.0670,34.7640
-128.0222,37.4146
-127.9900,40.2864
-127.9649,43.0679
-127.9408,45.8806
-127.9173,48.6312
-127.8946,51.2983
-127.8723,53.9100
-127.8509,56.4022
-127.8293,58.8993
-127.8083,61.3397
-127.7875,63.7466
-127.7668,66.1326
-127.7510,68.2589
-127.7546,70.2515
-127.7580,72.1112
-127.7616,73.8499
-127.7715,75.5867
-127.7803,77.2703
-127.8058,78.9512
-127.8344,80.5600
-127.8634,82.1583
-127.8921,83.7332
-127.9208,85.3169
-127.9507,86.9636
-127.9815,88.6624
-128.0123,90.3585
-128.0436,92.0803
-128.0776,93.9482
-128.1102,95.7387
-128.1399,97.4969
-128.1676,99.1680
-128.1946,100.8005
-128.2169,102.3935
-128.2367,103.9393
-128.2393,105.4583
-128.2107,106.9423
-128.1884,108.3584
-128.1210,109.6962
-128.0525,110.9942
-127.9870,112.2456
-127.9195,113.5266
-127.8105,114.7866
-127.7098,116.0348
-127.5802,117.1585
-127.4435,118.1778
-127.1921,119.1035
-126.8568,119.9582
-126.4724,120.7038
-125.9744,121.4642
-125.4113,122.1639
-124.7130,122.8791
-123.8512,123.5960
-122.8475,124.2607
-121.6578,124.8668
-120.3903,125.4533
-119.0295,125.9972
-117.5140,126.3895
-116.0130,126.7421
-114.4474,127.0562
-112.8557,127.1767
-111.3681,127.2472
-109.9270,127.2996
-108.5613,127.3256
-107.2685,127.3506
-106.0223,127.3387
-104.7946,127.3373
-103.5347,127.3358
-102.2627,127.3349
-100.8289,127.3472
-99.3621,127.3563
-97.8371,127.3598
-96.1146,127.3555
-94.3041,127.3515
-92.3416,127.3472
-90.2115,127.3427
-88.0511,127.3382
-85.9288,127.3337
-83.8566,127.3294
-81.7699,127.3250
-79.5872,127.3204
-77.5349,127.3161
-75.5881,127.3130
-73.7615,127.3109
-72.0679,127.3091
-70.4227,127.3072
-68.7555,127.3053
-67.0748,127.3034
-65.3116,127.3014
-63.5488,127.2995
-61.7678,127.2975
-59.8810,127.2954
-57.9482,127.2934
-55.9277,127.2914
-53.7420,127.2892
-51.6266,127.2872
-49.4592,127.2851
-47.4779,127.2831
-45.5580,127.2812
-43.7720,127.2794
-42.1849,127.2776
-40.6234,127.2759
-39.0180,127.2814
-37.4699,127.2865
-35.9586,127.2916
-34.4720,127.2996
-32.7907,127.3152
-31.2261,127.3289
-29.7280,127.3421
-28.0805,127.3566
-26.4890,127.3705
-24.6710,127.3866
-22.9532,127.4018
-21.2186,127.4171
-19.5127,127.4321
-17.8100,127.4472
-16.1715,127.4616
-14.6881,127.4746
-13.2529,127.4872
-11.8922,127.4300
-10.5408,127.2816
-9.3471,127.1479
-8.2101,126.8729
-7.2031,126.4982
-6.3126,126.0513
-5.5735,125.5809
-4.9171,125.0641
-4.3653,124.5345
-3.8742,123.9796
-3.3042,123.4153
-2.6195,122.7076
-2.0518,121.9340
-1.5757,121.1184
-1.2112,120.3178
-0.9643,119.5924
-0.7926,118.8587
-0.7113,118.2747
-0.6803,117.7455
-0.6476,117.2875
-0.5879,116.8577
99.9323,-128.9450
103.2192,-128.9311
104.0864,-128.9275
107.0332,-128.9161
106.2406,-128.9201
104.7125,-128.9267
99.2333,-128.9935
97.0598,-129.0194
92.4453,-129.1000
93.7180,-129.0785
88.4542,-129.1692
128.5557,-0.7520
128.5368,-1.6717
76.4655,-129.3755
77.8084,-125.5230
74.8951,-128.4053
4.7478,-126.5120
2.3955,-124.7980
3.7232,-125.8606
4.7803,-126.7067
-0.4626,-50.2722
-0.1854,-39.4690
-2.3914,-4.4193
-4.1945,-2.7170
-60.6933,-1.5171
-127.6295,3.0390
-127.6681,-2.2340
-127.6491,-0.0562
-127.6514,0.3031
-127.6657,-1.8912
-127.6753,-3.2223
-127.6977,-6.4189
-127.6839,-4.3402
-127.6906,-5.3526
-127.7073,-7.7550
-127.7025,-7.0983
-127.7166,-8.9423
-127.6777,-3.5409
-121.7218,-128.2307
-121.7785,-128.2165
-123.1942,-128.0608
-125.0946,-127.8132
-47.4396,-129.2064
-3.79765,-128.1985
-5.0178,-128.368
-0.0474,-127.897
0.3784,-127.8756
0.3822,-127.8752
-0.5921,-127.9244
75.4174,-129.1136
-6.1730,-129.5982
-2.6237, -0.2613
-3.0268, -0.3
-3.5133, -0.347
-4.4843, -0.4401
-5.8735, -0.5643
-7.3262, -0.6872
-8.5945, -0.7509
-9.8882, -0.8068
-11.215, -0.8723
-12.7157, -0.9335
-14.3129, -0.9489
-15.6233, -0.9706
-16.9544, -0.9927
-18.2427, -1.0142
-19.4736, -1.0346
-20.7573, -1.056
-22.0506, -1.0777
-23.1604, -1.0962
-24.2793, -1.1147
-25.222, -1.1303
-26.174, -1.1459
-27.0879, -1.1608
-28.3568, -1.1811
-29.6185, -1.2018
-30.8727, -1.2226
-32.2533, -1.2456
-33.6621, -1.2692
-35.1294, -1.2937
-36.7272, -1.3205
-38.1307, -1.3441
-39.5892, -1.3662
-40.8833, -1.3855
-42.0579, -1.4033
-43.7412, -1.4289
-45.5799, -1.4569
-47.4122, -1.4848
-49.6337, -1.5188
-51.6584, -1.5498
-53.4339, -1.5768
-55.2503, -1.6045
-57.1337, -1.6331
-58.7109, -1.657
-60.3392, -1.6696
-61.663, -1.6809
-63.3058, -1.6948
-65.2477, -1.6989
-66.9012, -1.7009
-68.513, -1.703
-70.1461, -1.7049
-71.6985, -1.7067
-73.375, -1.7086
-74.9351, -1.7102
-76.3238, -1.7115
-77.4603, -1.7124
-78.6147, -1.6815
-79.5158, -1.6652
-80.5552, -1.6467
-81.6034, -1.6277
-82.5862, -1.6099
-83.4026, -1.595
-84.4588, -1.5759
-85.7426, -1.5526
-86.9122, -1.5316
-88.2147, -1.5081
-89.7205, -1.4811
-91.328, -1.4521
-92.9503, -1.4227
-94.2702, -1.3986
-95.6211, -1.374
-96.9169, -1.3504
-98.268, -1.3259
-99.4085, -1.3052
-100.6199, -1.2832
-102.156, -1.2552
-103.7923, -1.2252
-105.3601, -1.1964
-106.8969, -1.168
-108.2944, -1.1423
-109.6903, -1.1166
-111.1198, -1.0905
-112.4821, -1.0655
-113.7557, -1.0423
-114.8694, -1.0222
-115.9312, -1.0035
-116.8894, -0.9866
-117.8316, -0.9705
-118.8311, -0.9532
-119.7557, -0.9375
0.0001, 0.0768
-0.0124, 0.7164
-0.0448, 1.4712
-0.0663, 2.2739
-0.0875, 3.0922
-0.1168, 4.2298
-0.1503, 5.5363
-0.1814, 7.0659
-0.2052, 8.3162
-0.2296, 9.5751
-0.253, 10.7844
-0.2774, 12.0469
-0.2958, 13.2151
-0.3167, 14.4026
-0.3403, 15.7305
-0.358, 17.2683
-0.372, 18.5718
-0.3797, 20.068
-0.3851, 21.2637
-0.3906, 22.4355
-0.3958, 23.5247
-0.4015, 24.7495
-0.4074, 26.0677
-0.4137, 27.4511
-0.4189, 28.9648
-0.4124, 30.1604
-0.4106, 31.3937
-0.4086, 32.714
-0.4066, 34.0072
-0.4049, 34.9514
-0.4031, 35.9607
-0.4013, 36.9252
-0.3995, 38.0333
-0.3972, 39.579
-0.3951, 40.8957
-0.3925, 42.448
-0.3902, 43.929
-0.3877, 45.5292
-0.3853, 47.1743
-0.3827, 48.8292
-0.3806, 50.077
-0.3785, 51.3156
-0.3767, 52.3973
-0.3747, 53.6816
-0.365, 54.9118
-0.355, 56.2032
-0.3449, 57.54
-0.3348, 58.931
-0.323, 60.5881
-0.3125, 62.0652
-0.3035, 63.3405
-0.2951, 64.5562
-0.2866, 65.7577
-0.2778, 67.0137
-0.2677, 68.4685
-0.2572, 69.9712
-0.2473, 71.3606
-0.2171, 72.9872
-0.1903, 74.2062
-0.1639, 75.4358
-0.1359, 76.7408
-0.1049, 78.1891
-0.0699, 79.8275
-0.0366, 81.3918
-0.0091, 82.6875
0.0181, 83.9733
0.047, 85.3373
0.0732, 86.5771
0.1031, 88.0027
0.1298, 89.2923
0.1625, 90.8774
0.1953, 92.475
0.2306, 94.2012
0.263, 95.7918
0.2926, 97.2568
0.3212, 98.673
0.3523, 100.2222
0.3825, 101.7335
0.4144, 103.3375
0.4446, 104.8644
0.4765, 106.4781
0.5121, 108.2916
0.547, 110.0727
0.5836, 111.9395
0.615, 113.5416
0.6496, 115.3011
0.6841, 117.061
0.8238, 119.0451
1.1507, 120.7877
1.8319, 122.6031
2.6354, 123.7717
3.463, 124.586
4.0811, 125.0295
4.8934, 125.5747
5.7767, 126.0546
6.7725, 126.3999
7.6906, 126.5702
8.874, 126.7195
10.3436, 126.8568
11.7817, 126.906
12.9383, 126.9499
14.2812, 126.97
15.7422, 126.9959
17.0964, 127.02
18.6164, 127.0471
20.2512, 127.0632
21.9107, 127.0809
23.4732, 127.0976
25.3488, 127.1177
27.3505, 127.1251
28.7349, 127.1299
30.272, 127.1353
32.0104, 127.1415
33.7953, 127.148
35.8579, 127.1554
37.5626, 127.1614
38.996, 127.1665
40.6936, 127.1724
42.2371, 127.1778
43.6287, 127.1826
44.7577, 127.1863
45.9214, 127.19
47.0389, 127.1936
48.0669, 127.1968
49.3514, 127.2007
50.8734, 127.2053
52.5173, 127.2102
54.2356, 127.2153
55.4529, 127.2191
56.7814, 127.223
58.0966, 127.2272
59.4441, 127.2317
61.006, 127.2369
62.6325, 127.2165
64.0958, 127.1975
65.424, 127.1807
66.5375, 127.1665
67.8225, 127.15
69.1368, 127.133
70.6827, 127.1132
72.2318, 127.0933
73.7955, 127.0731
75.5111, 127.0508
77.2003, 127.0289
79.2167, 127.0027
81.0561, 126.9894
82.823, 126.9991
84.4407, 127.0157
86.2653, 127.0339
88.2262, 127.0534
89.8282, 127.0696
91.6159, 127.0877
93.2996, 127.1049
95.2981, 127.1252
97.3059, 127.1456
99.4985, 127.1679
101.4871, 127.1883
103.5193, 127.2089
105.2206, 127.2263
106.9154, 127.2435
108.6734, 127.2612
110.3425, 127.2779
112.2931, 127.2974
114.2701, 127.3094
116.0225, 127.3081
117.6538, 127.2719
119.2686, 127.109
120.7458, 126.8159
122.1015, 126.3774
123.442, 125.6996
124.552, 124.783
125.265, 123.9341
126.0499, 122.8832
126.8511, 121.6459
127.5381, 120.2726
127.8346, 119.0651
127.9124, 118.0441
128.0263, 117.0838
128.0333, 115.8656
128.0486, 114.4137
128.0852, 112.585
128.1191, 110.8116
128.1479, 109.0257
128.1709, 107.4745
128.1896, 106.2504
128.2096, 104.9422
128.2309, 103.5725
128.2504, 102.3282
128.272, 100.9529
128.2938, 99.5792
128.3052, 98.228
128.3173, 96.986
128.3295, 95.7513
128.3433, 94.3783
128.3583, 92.8772
128.375, 91.2033
128.3949, 89.2312
128.4147, 87.2589
128.4139, 85.4469
128.4177, 84.0811
128.4219, 82.5814
128.4262, 81.0818
128.4301, 79.7402
128.4336, 78.5466
128.4368, 77.4833
128.44, 76.4291
128.4435, 75.331
128.4469, 74.284
128.4499, 73.379
128.4529, 72.5241
128.4565, 71.5361
128.4602, 70.5133
128.4643, 69.428
128.4682, 68.3682
128.4717, 67.4443
128.4753, 66.5698
128.4788, 65.7103
128.4819, 64.9126
128.4859, 63.8273
128.4903, 62.5819
128.4946, 61.3195
128.4984, 60.1761
128.5022, 59.0522
128.5071, 57.6674
128.5123, 56.25
128.5176, 54.8335
128.5233, 53.359
128.5297, 51.7071
128.5278, 50.1984
128.5248, 48.9777
128.5221, 47.7556
128.5198, 46.7408
128.5154, 45.8216
128.5118, 44.8354
128.5077, 43.7304
128.503, 42.5127
128.4984, 41.3577
128.4946, 40.3761
128.4901, 39.1845
128.4852, 37.9406
128.4799, 36.6263
128.4735, 35.1323
128.4678, 33.8171
128.462, 32.5072
-0.0001, -0.0

-0.0017, -1.8342
-0.0017, -2.4264
-0.0022, -3.16
-0.0029, -4.1343
-0.0039, -5.0959
-0.005, -6.0382
-0.0065, -7.0057
-0.0024, -7.977
-0.0003, -8.8191
0.0245, -9.8755
0.0411, -11.0325
0.0582, -12.2239
0.0714, -13.1411
0.0835, -13.9563
0.0971, -14.905
0.1132, -16.0396
0.1291, -17.1689
0.1431, -18.1547
0.1544, -18.9541
0.1662, -19.7593
0.1827, -20.9243
0.2012, -22.2256
0.2219, -23.68
0.2427, -25.1453
0.265, -26.7037
0.2803, -27.7662
0.2956, -28.8191
0.3109, -29.8656
0.3257, -30.854
0.3413, -31.8768
0.3592, -33.0477
0.3757, -34.1345
0.3915, -35.1485
0.4054, -36.0287
0.4208, -37.0005
0.438, -38.1076
0.4373, -39.2906
0.4406, -40.3078
0.4449, -41.5577
0.4497, -42.9203
0.4547, -44.3862
0.4588, -45.646
0.4627, -46.8917
0.4668, -48.1557
0.471, -49.4327
0.475, -50.6397
0.4785, -51.7258
0.4815, -52.7684
0.4844, -53.707
0.487, -54.4548
0.4893, -55.181
0.4916, -55.9387
0.4946, -56.8305
0.4984, -58.0706
0.5017, -59.082
0.5048, -59.9678
0.5071, -60.6873
0.5089, -61.4689
0.5119, -62.4788
0.5151, -63.7365
0.519, -65.1682
0.5219, -66.2782
0.5247, -67.3696
0.5265, -68.299
0.5284, -69.1438
0.5311, -70.1618
0.5346, -71.3781
0.5386, -72.6148
0.5427, -73.8955
0.5468, -75.1917
0.5507, -76.4173
0.5546, -77.6621
0.559, -79.052
0.5633, -80.3527
0.5675, -81.5796
0.5723, -82.9885
0.5767, -84.2727
0.5817, -85.7578
0.5863, -87.1061
0.5914, -88.5199
0.5974, -90.0108
0.6039, -91.5611
0.61, -93.0488
0.6158, -94.4333
0.6223, -95.9169
0.6286, -97.3649
0.6346, -98.8071
0.6411, -100.4374
0.6477, -102.0824
0.6535, -103.5214
0.6585, -104.733
0.6638, -105.9812
0.6693, -107.2508
0.6751, -108.5693
0.6811, -109.9406
0.6877, -111.4361
0.6945, -112.9643
0.6999, -114.22
0.7057, -115.5783
0.6769, -117.1152
0.6063, -118.565
0.443, -119.9345
0.1824, -120.9817
-0.1999, -122.0528
-0.6969, -123.1905
-1.2691, -124.2952
-2.0451, -125.3859
-2.8552, -126.1235
-3.6536, -126.6537
-4.6031, -127.2182
-5.5534, -127.7083
-6.7829, -128.1796
-8.0176, -128.4989
-9.0892, -128.6516
-10.3667, -128.7498
-11.7868, -128.8695
-12.9911, -128.9542
-14.2207, -129.0022
-15.3513, -129.0279
-16.3163, -129.0431
-17.0928, -129.0387
-17.7411, -129.0427
-18.4854, -129.0471
-19.2043, -129.0516
-19.8916, -129.0565
-20.5868, -129.0612
-21.2443, -129.0656
-21.8999, -129.0697
-22.7447, -129.0746
-23.4277, -129.0788
-24.2967, -129.0846
-25.3378, -129.092
-26.2794, -129.0987
-27.0889, -129.1042
-27.8403, -129.1026
-28.5907, -129.1051
-29.4822, -129.1084
-30.4364, -129.1114
-31.3677, -129.1145
-32.2705, -129.1174
-33.1534, -129.1205
-34.1244, -129.1077
-34.9606, -129.1009
-36.0326, -129.0929
-37.3421, -129.0832
-38.6448, -129.0735
-39.9569, -129.0637
-41.0987, -129.055
-42.0978, -129.07
-43.1461, -129.074
-44.3246, -129.0783
-45.7538, -129.0837
-46.97, -129.0883
-48.2153, -129.0929
-49.4111, -129.0977
-50.5289, -129.1023
-51.5175, -129.1064
-52.4863, -129.1105
-53.5083, -129.1144
-54.7109, -129.1189
-55.8787, -129.1232
-56.8637, -129.1181
-57.7352, -129.117
-58.6218, -129.1166
-59.4967, -129.1167
-60.2895, -129.1167
-61.0875, -129.1158
-61.8917, -129.1164
-62.8065, -129.1175
-63.733, -129.1186
-64.5348, -129.1196
-65.1395, -129.12
-65.8154, -129.1208
-66.4673, -129.1213
-67.0059, -129.1216
-67.8417, -129.1221
-68.8658, -129.1233
-69.9489, -129.1248
-71.1791, -129.1267
-72.3261, -129.1284
-73.4755, -129.1301
-74.5525, -129.1314
-75.5179, -129.1325
-76.5374, -129.1335
-77.484, -129.1343
-78.4572, -129.1349
-79.4941, -129.1353
-80.4089, -129.1354
-81.2812, -129.1357
-82.5013, -129.1353
-83.9122, -129.1348
-85.176, -129.1344
-86.1416, -129.1341
-87.0066, -129.1338
-87.8649, -129.134
-88.7465, -129.1348
-89.828, -129.1346
-91.0412, -129.1343
-92.3027, -129.1342
-93.5521, -129.1342
-94.7463, -129.1346
-96.0699, -129.1351
-97.7098, -129.1358
-99.2091, -129.1366
-100.577, -129.1374
-102.0461, -129.1385
-103.5168, -129.1398
-105.0471, -129.1412
-106.5104, -129.1427
-108.0602, -129.1448
-109.586, -129.1102
-110.9176, -129.0605
-112.204, -128.9677
-113.3337, -128.8884
-114.626, -128.7687
